V1 V2 V3 V4
thetao_Omon_CanESM5-1_ssp370_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgI_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp370/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp370_r1i1p1f1_gn_209101-210012.nc SHA256 ec51e6a90c44c4095492673c1b17753454bba290fefa35f3ca951143871f47bb
thetao_Omon_CanESM5-1_ssp460_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgI_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp460/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp460_r1i1p1f1_gn_209101-210012.nc SHA256 b9b8afe6b120ca150bbd9545bf20a0f5cacc1305b2455dc466fb31be545f5c89
thetao_Omon_CanESM5-1_ssp585_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgH_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp585/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp585_r1i1p1f1_gn_209101-210012.nc SHA256 5eee7241ca36aa750ad391261a7e0d9fd21ac587e537f7fd843d90043db3b5a5
thetao_Omon_INM-CM4-8_ssp126_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM4-8/ssp126/r1i1p1f1/Omon/thetao/gr1/v20190603/thetao_Omon_INM-CM4-8_ssp126_r1i1p1f1_gr1_209501-210012.nc SHA256 5281bb59db07bbf6dba119588ae61baf71071414c6caddd6ee232cd9b7e896d0
thetao_Omon_INM-CM4-8_ssp585_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM4-8/ssp585/r1i1p1f1/Omon/thetao/gr1/v20190603/thetao_Omon_INM-CM4-8_ssp585_r1i1p1f1_gr1_209501-210012.nc SHA256 2e7aee5c218b43fe14de5d3a027012a413c915c182a0c8bafa9c65775d2e9998
thetao_Omon_INM-CM5-0_ssp126_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM5-0/ssp126/r1i1p1f1/Omon/thetao/gr1/v20190619/thetao_Omon_INM-CM5-0_ssp126_r1i1p1f1_gr1_209501-210012.nc SHA256 14786cab75781e3055fccb02ea0c454d1c661b9c18a03772c7c4f86d9abd8cda
thetao_Omon_INM-CM5-0_ssp370_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM5-0/ssp370/r1i1p1f1/Omon/thetao/gr1/v20190618/thetao_Omon_INM-CM5-0_ssp370_r1i1p1f1_gr1_209501-210012.nc SHA256 bbbb89ddb7fdc5bc4b875caeeb7e926f16bc5fe8b3517475075af6eb82c53159
thetao_Omon_INM-CM5-0_ssp585_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM5-0/ssp585/r1i1p1f1/Omon/thetao/gr1/v20190724/thetao_Omon_INM-CM5-0_ssp585_r1i1p1f1_gr1_209501-210012.nc SHA256 4c64cfb7dcd1024e191aec9c2bdaa15cb8ad64a54f34e26d6d9462a5fcdd7e71
thetao_Omon_MIROC6_ssp119_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Omon/thetao/gn/v20190807/thetao_Omon_MIROC6_ssp119_r1i1p1f1_gn_209501-210012.nc SHA256 d3560f10eff1f1b7e6f1b07d774de650f55298ff8aa3299cc61ca71691539e07
thetao_Omon_MIROC6_ssp370_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp370/r1i1p1f1/Omon/thetao/gn/v20190627/thetao_Omon_MIROC6_ssp370_r1i1p1f1_gn_209501-210012.nc SHA256 463091a987b90af1b676b58564cb38a06558cbd5a357e579adf90edfa5129bc4
thetao_Omon_MIROC6_ssp534-over_r1i1p1f1_gn_210001-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20190807/thetao_Omon_MIROC6_ssp534-over_r1i1p1f1_gn_210001-210012.nc SHA256 93492c149b9bb7c7ca9fc891bab53e51634e2e8a52b192a2e5f73ed52e637917
thetao_Omon_MIROC6_ssp585_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r1i1p1f1/Omon/thetao/gn/v20190627/thetao_Omon_MIROC6_ssp585_r1i1p1f1_gn_209501-210012.nc SHA256 a0ca3fe5408e0da641fafea401d825b319d434b1a7714bd1cc88b6317bcb1d95
thetao_Omon_TaiESM1_ssp126_r1i1p1f1_gn_210001-210012.nc http://esgf.rcec.sinica.edu.tw/thredds/fileServer/my_cmip6_dataroot/ScenarioMIP/AS-RCEC/TaiESM1/ssp126/r1i1p1f1/Omon/thetao/gn/v20201125/thetao_Omon_TaiESM1_ssp126_r1i1p1f1_gn_210001-210012.nc SHA256 c0bda670efb5ace560335c4bc44c5eb128533573f4f421d49489f8e67f9428d4
thetao_Omon_TaiESM1_ssp245_r1i1p1f1_gn_210001-210012.nc http://esgf.rcec.sinica.edu.tw/thredds/fileServer/my_cmip6_dataroot/ScenarioMIP/AS-RCEC/TaiESM1/ssp245/r1i1p1f1/Omon/thetao/gn/v20201125/thetao_Omon_TaiESM1_ssp245_r1i1p1f1_gn_210001-210012.nc SHA256 d6bca30de5eb71625c376fb5b9decacf0fcc94d4b293538b63bc767f94dc218a
thetao_Omon_TaiESM1_ssp370_r1i1p1f1_gn_210001-210012.nc http://esgf.rcec.sinica.edu.tw/thredds/fileServer/my_cmip6_dataroot/ScenarioMIP/AS-RCEC/TaiESM1/ssp370/r1i1p1f1/Omon/thetao/gn/v20201014/thetao_Omon_TaiESM1_ssp370_r1i1p1f1_gn_210001-210012.nc SHA256 13892376eefc46da3e9a9e7962efc729b17fddc9b96e8983568cf09f7413b7a4
thetao_Omon_TaiESM1_ssp585_r1i1p1f1_gn_210001-210012.nc http://esgf.rcec.sinica.edu.tw/thredds/fileServer/my_cmip6_dataroot/ScenarioMIP/AS-RCEC/TaiESM1/ssp585/r1i1p1f1/Omon/thetao/gn/v20210416/thetao_Omon_TaiESM1_ssp585_r1i1p1f1_gn_210001-210012.nc SHA256 2221c54b4170c5ec60cb6433c68f9d7e02536fa3abbd1a0bb80fa54fb4965986
thetao_Omon_CMCC-CM2-SR5_ssp126_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-CM2-SR5/ssp126/r1i1p1f1/Omon/thetao/gn/v20200717/thetao_Omon_CMCC-CM2-SR5_ssp126_r1i1p1f1_gn_209501-210012.nc SHA256 b3ba5a5198e0618311ee071bc60ca3f4a0397888727df95542bda78b8fee5f86
thetao_Omon_CMCC-CM2-SR5_ssp245_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-CM2-SR5/ssp245/r1i1p1f1/Omon/thetao/gn/v20200617/thetao_Omon_CMCC-CM2-SR5_ssp245_r1i1p1f1_gn_209501-210012.nc SHA256 5e3de484e434b9d658211b58ef62cee92cbefefba2f340539d771981572fa2ed
thetao_Omon_CMCC-CM2-SR5_ssp370_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-CM2-SR5/ssp370/r1i1p1f1/Omon/thetao/gn/v20200622/thetao_Omon_CMCC-CM2-SR5_ssp370_r1i1p1f1_gn_209501-210012.nc SHA256 b0bd201325b39aeae5d2f9c5a52a018a732c75c11ed3e30eb6bbc80265b01980
thetao_Omon_CMCC-CM2-SR5_ssp585_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-CM2-SR5/ssp585/r1i1p1f1/Omon/thetao/gn/v20200622/thetao_Omon_CMCC-CM2-SR5_ssp585_r1i1p1f1_gn_209501-210012.nc SHA256 0f68fdd4b93430995c18572372ec00a826b8a4b8d860acfc7443f4788ab9ff44
thetao_Omon_CMCC-ESM2_ssp126_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp126/r1i1p1f1/Omon/thetao/gn/v20210126/thetao_Omon_CMCC-ESM2_ssp126_r1i1p1f1_gn_209501-210012.nc SHA256 7269789dd019b8f20d70fd6dc79b39fa14f56463f4868b1d0574e7d0752672b2
thetao_Omon_CMCC-ESM2_ssp245_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp245/r1i1p1f1/Omon/thetao/gn/v20210129/thetao_Omon_CMCC-ESM2_ssp245_r1i1p1f1_gn_209501-210012.nc SHA256 ed2a3de7f3c526ead67d95f81118571d40a3318bbe49c5ab60d419b79732aa87
thetao_Omon_CMCC-ESM2_ssp370_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp370/r1i1p1f1/Omon/thetao/gn/v20210202/thetao_Omon_CMCC-ESM2_ssp370_r1i1p1f1_gn_209501-210012.nc SHA256 52aeab461ea458746a2945d290f607bc2b0587acd5f7df95c9b96da93cfd9938
thetao_Omon_CMCC-ESM2_ssp534-over_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20210409/thetao_Omon_CMCC-ESM2_ssp534-over_r1i1p1f1_gn_209501-210012.nc SHA256 dd8442d431b984d9e5d0f2fd3deac2f9d3d8da1b3628f8c2a65e5fc76eb4d53f
thetao_Omon_CMCC-ESM2_ssp585_r1i1p1f1_gn_209501-210012.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp585/r1i1p1f1/Omon/thetao/gn/v20210126/thetao_Omon_CMCC-ESM2_ssp585_r1i1p1f1_gn_209501-210012.nc SHA256 dab77264f3cdf98c52f4305bd352b57afcff6d1c1778ea19efda48c9b5a28ace
thetao_Omon_FIO-ESM-2-0_ssp126_r1i1p1f1_gn_209501-210012.nc http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp126/r1i1p1f1/Omon/thetao/gn/v20200110/thetao_Omon_FIO-ESM-2-0_ssp126_r1i1p1f1_gn_209501-210012.nc SHA256 e15011d5422f907810b42e34653c34895482d39390fe6fa1b3f1fec2b91120f8
thetao_Omon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_209501-210012.nc http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp245/r1i1p1f1/Omon/thetao/gn/v20200109/thetao_Omon_FIO-ESM-2-0_ssp245_r1i1p1f1_gn_209501-210012.nc SHA256 f887c1e49e90bc33349962644b5ab07bd9b7f977d1fcaaf48ae5bf8380bcb2a7
thetao_Omon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_209501-210012.nc http://cmip.fio.org.cn/thredds/fileServer/esg_dataroot/cmip6/CMIP6/ScenarioMIP/FIO-QLNM/FIO-ESM-2-0/ssp585/r1i1p1f1/Omon/thetao/gn/v20200114/thetao_Omon_FIO-ESM-2-0_ssp585_r1i1p1f1_gn_209501-210012.nc SHA256 a2818ee6cf87625903ae650602a5e606a40ade1dc0eb0dc6e8977be050780818
thetao_Omon_INM-CM4-8_ssp245_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM4-8/ssp245/r1i1p1f1/Omon/thetao/gr1/v20190603/thetao_Omon_INM-CM4-8_ssp245_r1i1p1f1_gr1_209501-210012.nc SHA256 1184c4177d433ee63ba78d23287e4304eeb8e42b15d881c599fba53e44dc4900
thetao_Omon_INM-CM4-8_ssp370_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/Omon/thetao/gr1/v20190603/thetao_Omon_INM-CM4-8_ssp370_r1i1p1f1_gr1_209501-210012.nc SHA256 5b1f31ea18bb2988191d110b85d09c07df5f1a5857f3dac51da6c097e0cb4084
thetao_Omon_INM-CM5-0_ssp245_r1i1p1f1_gr1_209501-210012.nc http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/INM/INM-CM5-0/ssp245/r1i1p1f1/Omon/thetao/gr1/v20190619/thetao_Omon_INM-CM5-0_ssp245_r1i1p1f1_gr1_209501-210012.nc SHA256 4e4060173e0c101b14bc172b3eace032a6633896c5fb10883d0d3b0dcc6362b1
thetao_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_201501-210012.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp370/r1i1p1f1/Omon/thetao/gn/v20190119/thetao_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_201501-210012.nc SHA256 0addbd144120fd8370cd8bcc60cc76ac4970904355f4b3848ef0395271cf3544
thetao_Omon_EC-Earth3-Veg_ssp119_r1i1p1f1_gn_210001-210012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp119/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp119_r1i1p1f1_gn_210001-210012.nc SHA256 605ea9bdff6cf7a8586b0cfb1fa8c97f0f5500c1c0beea79fe9567e6ce209a3d
thetao_Omon_EC-Earth3-Veg_ssp119_r1i1p1f1_gn_221001-221012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp119/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp119_r1i1p1f1_gn_221001-221012.nc SHA256 78fde90fdb005bb446be5b2131a46c31c3135dba330f96a09121279e80f64ccd
thetao_Omon_EC-Earth3-Veg_ssp126_r1i1p1f1_gn_210001-210012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp126/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp126_r1i1p1f1_gn_210001-210012.nc SHA256 808d33b3011066b8f15166043a59fad1aa5691b73294011d20730e97efb2a435
thetao_Omon_EC-Earth3-Veg_ssp126_r1i1p1f1_gn_221001-221012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp126/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp126_r1i1p1f1_gn_221001-221012.nc SHA256 ad87a41432ec18b5a9b030391311bd0280929cb604d1d96a15cf22ef1584935e
thetao_Omon_EC-Earth3-Veg_ssp245_r1i1p1f1_gn_210001-210012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp245/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp245_r1i1p1f1_gn_210001-210012.nc SHA256 fd9f500959a2f24342733b0754c0982374a2e729688264007bfa140252ef417f
thetao_Omon_EC-Earth3-Veg_ssp245_r1i1p1f1_gn_221001-221012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp245/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp245_r1i1p1f1_gn_221001-221012.nc SHA256 07776ac963c1a2d2ec98852350b81fdf3e5d07e95a2efc516a01b97c08e9914a
thetao_Omon_EC-Earth3-Veg_ssp370_r1i1p1f1_gn_210001-210012.nc http://esg-dn1.nsc.liu.se/thredds/fileServer/esg_dataroot10/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp370/r1i1p1f1/Omon/thetao/gn/v20221112/thetao_Omon_EC-Earth3-Veg_ssp370_r1i1p1f1_gn_210001-210012.nc SHA256 81aa9279b4e684dd84667e7b2c20f1aa8e952b52c555ebf7d071fae9360c9149
