V1 V2 V3 V4
no3_Oyr_CMCC-ESM2_ssp585_r1i1p1f1_gn_2015-2100.nc http://esgf-node2.cmcc.it/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CMCC/CMCC-ESM2/ssp585/r1i1p1f1/Oyr/no3/gn/v20210126/no3_Oyr_CMCC-ESM2_ssp585_r1i1p1f1_gn_2015-2100.nc SHA256 91ece80ff9847a997b39ddb98b941f0689058ed8c8ba5c273a40daa91bdaed14
no3_Oyr_EC-Earth3-CC_ssp245_r1i1p1f1_gn_2100-2100.nc http://esgf.bsc.es/thredds/fileServer/esg_dataroot/a3dn-ScenarioMIP-r1/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-CC/ssp245/r1i1p1f1/Oyr/no3/gn/v20210113/no3_Oyr_EC-Earth3-CC_ssp245_r1i1p1f1_gn_2100-2100.nc SHA256 bf2468c6b827c7a78c53d1b23183bd02cc9d889f04c279d0416022efb7258834
no3_Oyr_EC-Earth3-CC_ssp585_r1i1p1f1_gn_2100-2100.nc http://esgf.bsc.es/thredds/fileServer/esg_dataroot/a3dm-ScenarioMIP-r1/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-CC/ssp585/r1i1p1f1/Oyr/no3/gn/v20210113/no3_Oyr_EC-Earth3-CC_ssp585_r1i1p1f1_gn_2100-2100.nc SHA256 a0001744a1faea50256b76762606781c1b64d76fd0da72ef282091c68e621588
no3_Oyr_IPSL-CM6A-LR_ssp119_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/Oyr/no3/gn/v20190410/no3_Oyr_IPSL-CM6A-LR_ssp119_r1i1p1f1_gn_2015-2100.nc SHA256 2f1b3ae6a2244a52246d26ef7b224de229fb662aecf44d5d66d29f7e52ba683f
no3_Oyr_IPSL-CM6A-LR_ssp126_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/Oyr/no3/gn/v20190903/no3_Oyr_IPSL-CM6A-LR_ssp126_r1i1p1f1_gn_2015-2100.nc SHA256 d24719ae7247388f43caa94a148ac8fb24d2a52bed8cd1f3e17234713741f4f5
no3_Oyr_IPSL-CM6A-LR_ssp245_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp245/r1i1p1f1/Oyr/no3/gn/v20190119/no3_Oyr_IPSL-CM6A-LR_ssp245_r1i1p1f1_gn_2015-2100.nc SHA256 2a92dbac595ac320d2d34bcec02a17bfca128d6e7f37cef9a4e16f7cfd95e5da
no3_Oyr_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp370/r1i1p1f1/Oyr/no3/gn/v20190119/no3_Oyr_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_2015-2100.nc SHA256 784653c518f9362d97b8ed91f48efc6330891ec3b9925dd73cee549766aed68c
no3_Oyr_IPSL-CM6A-LR_ssp434_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp434/r1i1p1f1/Oyr/no3/gn/v20190506/no3_Oyr_IPSL-CM6A-LR_ssp434_r1i1p1f1_gn_2015-2100.nc SHA256 098017d87b7c7d4ef5f6055544af3242eb4cb8ac59ea5dda27e38fc8587dff7b
no3_Oyr_IPSL-CM6A-LR_ssp460_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp460/r1i1p1f1/Oyr/no3/gn/v20190506/no3_Oyr_IPSL-CM6A-LR_ssp460_r1i1p1f1_gn_2015-2100.nc SHA256 ff5310e151fedbc3f84e50759f43d90fec05e0a4b1511a8f18960882b9e88df9
no3_Oyr_IPSL-CM6A-LR_ssp534-over_r1i1p1f1_gn_2040-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp534-over/r1i1p1f1/Oyr/no3/gn/v20190909/no3_Oyr_IPSL-CM6A-LR_ssp534-over_r1i1p1f1_gn_2040-2100.nc SHA256 9fa76bdff4ef00e48a13a0d707ee59c2a433f1d80689e49e4959e5dd0c22684e
